Probe Set ID,Gene Symbol
ydhO_b1655_at,ECs2364 /// mepH
ydhU_b1670_at,ECs2377 /// ydhU
ydiA_b1703_at,ECs2410 /// ppsR
ydiB_b1692_at,aroE /// ydiB
ydiC_b1684_at,sufA /// sufA
ydiD_b1701_at,ECs2408 /// fadK
ydiE_b1705_at,ECs2412 /// ydiE
ydiF_b1694_at,ydiF
ydiJ_b1687_at,ECs2394 /// ydiJ
ydiQ_b1697_at,ECs2404 /// ydiQ
ydiR_b1698_at,ECs2405 /// ydiR
ydiS_b1699_at,ECs2406 /// ydiS
ydiT_b1700_at,ECs2407 /// ydiT
ydjA_b1765_at,ECs2471 /// ydjA
ydjB_b1768_at,ECs2475 /// pncA
ydjC_b1733_at,chbG
ydjE_b1769_at,ECs2476 /// ydjE
ydjJ_b1774_at,ECs2483 /// ydjJ
ydjS_b1744_at,astE /// ECs2450
ydjX_b1750_at,ECs2456 /// ydjX
ydjY_b1751_at,ECs2457 /// ydjY
ydjZ_b1752_at,ECs2458 /// ydjZ
yeaA_b1778_at,ECs2487 /// msrB
yeaB_b1813_at,ECs2522 /// nudL
yeaD_b1780_at,yeaD
yeaF_b1782_at,ECs2491 /// mipA
yeaG_b1783_at,ECs2492 /// yeaG
yeaH_b1784_at,ECs2493 /// yeaH
yeaI_b1785_at,ECs2494 /// yeaI
yeaJ_b1786_at,ECs2495 /// yeaJ
yeaK_b1787_at,ECs2496 /// yeaK
yeaL_b1789_at,yeaL
yeaM_b1790_at,ECs2499 /// yeaM
yeaN_b1791_at,ECs2500 /// yeaN
yeaO_b1792_at,ECs2501 /// yeaO
yeaP_b1794_at,yeaP
yeaQ_b1795_at,ECs2504 /// yeaQ
yeaR_b1797_at,ECs2506 /// yeaR
yeaS_b1798_at,ECs2507 /// leuE
yeaT_b1799_at,dmlR /// ECs2508
yeaU_b1800_at,dmlA /// ECs2509
yeaV_b1801_at,ECs2510 /// yeaV
yeaW_b1802_at,ECs2511 /// yeaW
yeaX_b1803_at,ECs2512 /// yeaX
yeaZ_b1807_at,tsaB
yebA_b1856_at,ECs2566 /// mepM
yebB_b1862_at,ECs2572 /// yebB
yebC_b1864_at,ECs2574 /// yebC
yebE_b1846_at,yebE
yebF_b1847_at,ECs2557 /// yebF
yebG_b1848_at,ECs2558 /// yebG
yebH_b1822_at,rlmA /// rrmA
yebI_b1859_at,znuB /// znuB
yebJ_b1831_at,ECs2541 /// proQ
yebK_b1853_at,ECs2563 /// yebK
yebL_b1857_at,znuA /// znuA
yebM_b1858_at,znuC /// znuC
yebU_b1835_at,rsmF
yecA_b1908_at,ECs2616 /// yecA
yecC_b1917_at,ECs2655 /// yecC
yecD_b1867_at,yecD
yecE_b1868_at,ECs2578 /// yecE
yecF_b1915_at,ECs2653 /// yecF
yecG_b1895_at,ECs2603 /// uspC
yecH_b1906_at,ECs2614 /// yecH
yecI_b1902_at,ECs2610 /// ftnB
yecK_b1873_at,ECs2583 /// torY
yecM_b1875_at,yecM
yecN_b1869_at,ECs2579 /// yecN
yecO_b1870_at,cmoA /// ECs2580
yecP_b1871_at,cmoB
yecS_b1918_at,yecS
yecT_b1877_at,yecT
yedA_b1959_at,ECs2697 /// yedA
yedD_b1928_at,ECs2667 /// yedD
yedE_b1929_at,ECs2668 /// yedE
yedF_b1930_at,ECs2669 /// yedF
yedI_b1958_at,ECs2696 /// yedI
yedJ_b1962_at,ECs2700 /// yedJ
yedK_b1931_at,ECs2670 /// yedK
yedL_b1932_at,yedL
yedM_b1935_at,---
yedN_b1934_at,yedN
yedO_b1919_at,dcyD
yedU_b1967_at,ECs2705 /// hchA
yedV_b1968_at,ECs2706 /// yedV
yedW_b1969_at,ECs2707 /// yedW
yeeA_b2008_at,ECs2810 /// yeeA
yeeD_b2012_at,yeeD
yeeE_b2013_at,yeeE
yeeF_b2014_at,ECs2816 /// plaP
yeeO_b1985_at,yeeO
yeeP_b1999_at,yeeP
yeeS_b2002_at,ECs1403 /// ECs2803 /// yeeS
yeeT_b2003_at,ECs2804 /// yeeT
yeeU_b2004_at,cbeA /// ECs2805
yeeV_b2005_at,cbtA
yeeW_b2006_at,ECs2807 /// yeeW
yeeX_b2007_at,ECs2809 /// yeeX
yeeY_b2015_at,yeeY
yefJ_b2031_at,wbbL
yefM_b2017_at,yefM
yegB_b2077_at,ECs2885 /// iceT
yegD_b2069_at,ECs2878 /// yegD
yegE_b2067_at,yegE
yegH_b2063_at,ECs2868 /// yegH
yegN_b2075_at,mdtB
yegO_b2076_at,mdtC
yegQ_b2081_at,ECs2889 /// yegQ
yegT_b2098_at,ECs2901 /// yegT
yegW_b2101_at,ECs2904 /// yegW
yegX_b2102_at,yegX
yehA_b2108_at,yehA
yehB_b2109_at,yehB
yehC_b2110_at,yehC
yehD_b2111_at,yehD
yehE_b2112_at,yehE
yehI_b2118_at,ECs2925 /// yehI
yehL_b2119_at,ECs2927 /// yehL
yehM_b2120_at,yehM
yehP_b2121_at,yehP
yehQ_b2122_at,yehQ
yehR_b2123_at,ECs2934 /// yehR
yehS_b2124_at,ECs2935 /// yehS
yehT_b2125_at,ECs2936 /// yehT
yehU_b2126_at,ECs2937 /// yehU
yehV_b2127_at,ECs3014 /// mlrA
yehW_b2128_at,ECs3015 /// yehW
yehX_b2129_at,ECs3016 /// yehX
yehY_b2130_at,yehY
yehZ_b2131_at,osmF
yeiA_b2147_at,ECs3039 /// preA
yeiB_b2152_at,ECs3044 /// yeiB
yeiC_b2166_at,ECs3058 /// psuK
yeiE_b2157_at,ECs3049 /// yeiE
yeiG_b2154_at,yeiG
yeiH_b2158_at,ECs3050 /// yeiH
yeiI_b2160_at,ECs3052 /// yeiI
yeiJ_b2161_at,nupX
yeiK_b2162_at,rihB
yeiL_b2163_at,yeiL
yeiM_b2164_at,psuT
yeiN_b2165_at,psuG
yeiO_b2170_at,ECs3062 /// setB
yeiP_b2171_at,ECs3063 /// yeiP
yeiQ_b2172_at,ECs3064 /// yeiQ
yeiR_b2173_at,ECs3065 /// yeiR
yejA_b2177_at,ECs3069 /// yejA
yejB_b2178_at,ECs3070 /// yejB
yejE_b2179_at,yejE
yejF_b2180_at,ECs3072 /// yejF
yejG_b2181_at,ECs3073 /// yejG
yejH_b2184_at,yejH
yejK_b2186_at,yejK
yejL_b2187_at,ECs3079 /// yejL
yejM_b2188_at,ECs3080 /// yejM
yejO_b2190_at,ECs3081 /// yejO
yfaA_b2230_at,ECs3113 /// yfaA
yfaD_b2244_at,yfaD /// ypaA
yfaE_b2236_at,yfaE
yfaH_b2238_at,yfaH
yfaL_b2233_at,ECs3116 /// yfaL
yfaO_b2251_at,nudI
yfbB_b2263_at,menH
yfbK_b2270_at,yfbK
yfbL_b2271_at,yfbL
yfbM_b2272_at,ECs3159 /// yfbM
yfbN_b2273_at,yfbN
yfbS_b2292_at,ECs3176 /// yfbS
yfbT_b2293_at,ECs3177 /// yfbT
yfcA_b2327_at,yfcA
yfcB_b2330_at,prmB
yfcC_b2298_at,ECs3182 /// yfcC
yfcE_b2300_at,ECs3184 /// yfcE
yfcF_b2301_at,ECs3185 /// yfcF
yfcG_b2302_at,ECs3186 /// yfcG
yfcI_b2305_at,yfcI
yfcS_b2336_at,yfcS
yfcU_b2338_at,yfcU
yfdC_b2347_at,ECs3230 /// yfdC
yfdE_b2371_at,yfdE
yfdL_b2355_at,yfdL
yfdM_b2356_at,yfdM
yfdN_b2357_at,yfdN
yfdO_b2358_at,oweS
yfeA_b2395_at,ECs3273 /// yfeA
yfeC_b2398_at,ECs3274 /// yfeC
yfeD_b2399_at,yfeD
yfeG_b2437_at,eutR
yfeH_b2410_at,ECs3282 /// yfeH
yfeK_b2419_at,yfeK
yfeN_b2408_at,yfeN
yfeR_b2409_at,yfeR
yfeT_b2427_at,ECs3298 /// murR
yfeU_b2428_at,murQ
yffB_b2471_at,ECs3333 /// yffB
yffG_b2468_at,aegA /// ECs3330
yffH_b2467_at,ECs3329 /// nudK
yfgA_b2516_at,ECs3378 /// rodZ
yfgB_b2517_at,ECs3379 /// rlmN
yfhA_b2554_at,ECs3420 /// glrR
yfhB_b2560_at,pgpC
yfhC_b2559_at,ECs3425 /// tadA
yfhD_b2558_at,ECs3424 /// mltF
yfhE_b2527_at,hscB /// hscB
yfhF_b2528_at,iscA
yfhG_b2555_at,ECs3421 /// yfhG
yfhH_b2561_at,ECs3427 /// yfhH
yfhJ_b2524_at,ECs3390 /// iscX
yfhK_b2556_at,ECs3422 /// glrK
yfhL_b2562_at,ECs3428 /// yfhL
yfhO_b2530_at,ECs3396 /// iscS
yfiA_b2597_at,ECs3460 /// raiA
yfiB_b2605_at,ECs3468 /// yfiB
yfiC_b2575_at,trmN
yfiD_b2579_at,ECs3445 /// grcA
yfiE_b2577_at,yfiE
yfiF_b2581_at,ECs3447 /// yfiF
yfiH_b2593_at,ECs3456 /// yfiH
yfiK_b2578_at,eamB
yfiL_b2602_at,ECs3465 /// yfiL
yfiM_b2586_at,ECs3453 /// yfiM
yfiN_b2604_at,ECs3467 /// yfiN
yfiP_b2583_at,ECs3449 /// yfiP
yfiQ_b2584_at,pka
yfjA_b2608_at,rimM /// rimM
yfjB_b2615_at,nadK /// ppnK
yfjD_b2613_at,ECs3475 /// yfjD
yfjH_b2623_at,yfjH
yfjI_b2625_at,yfjI
yfjJ_b2626_at,yfjJ
yfjK_b2627_at,yfjK
yfjL_b2628_at,yfjL
yfjM_b2629_at,yfjM
yfjN_b2630_at,rnlA
yfjO_b2631_at,rnlB
yfjP_b2632_at,yfjP
yfjQ_b2633_at,yfjQ
yfjR_b2634_at,yfjR
yfjT_b2637_at,yfjT
yfjW_b2642_at,yfjW
yfjX_b2643_at,yfjX
yfjY_b2644_at,yfjY
yfjZ_b2645_at,yfjZ
ygaA_b2709_at,ECs3565 /// norR
ygaC_b2671_at,ECs3532 /// ygaC
ygaD_b2700_at,ECs3557 /// pncC
ygaE_b2664_at,csiR /// ECs3525
ygaF_b2660_at,ECs3521 /// lhgO
ygaG_b2687_at,ECs3549 /// luxS
ygaH_b2683_at,ECs3545 /// ygaH
ygaM_b2672_at,ygaM
ygaP_b2668_at,ygaP
ygaU_b2665_at,ECs3526 /// ygaU
ygbA_b2732_at,ECs3588 /// ygbA
ygbB_b2746_at,ispF /// ispF
ygbD_b2711_at,ECs3567 /// norW
ygbE_b2749_at,ECs3603 /// ygbE
ygbF_b2754_at,ygbF
ygbI_b2735_at,ygbI
ygbL_b2738_at,ygbL
ygbM_b2739_at,ygbM
ygbO_b2745_at,truD /// truD
ygbP_b2747_at,ispD /// ispD
ygcA_b2785_at,rlmD /// rumA
ygcB_b2761_at,ygcB
ygcE_b2776_at,ECs3632 /// ygcE
ygcF_b2777_at,queE
ygcG_b2778_at,ygcG
ygcK_b2759_at,casB
ygcM_b2765_at,ECs3620 /// queD
ygcN_b2766_at,ECs3621 /// ygcN
ygcO_b2767_at,ygcO
ygcP_b2768_at,ygcP
ygcQ_b2769_at,ygcQ
ygcR_b2770_at,ECs3626 /// ygcR
ygcS_b2771_at,ygcS
ygcU_b2773_at,ECs3629 /// ygcU
ygcW_b2774_at,ygcW
ygcX_b2787_at,ECs3647 /// gudD
ygcY_b2788_at,ECs3648 /// gudX
ygdB_b2824_at,ygdB
ygdD_b2807_at,ECs3667 /// ygdD
ygdE_b2806_at,ECs3666 /// rlmM
ygdH_b2795_at,ECs3655 /// ygdH
ygdK_b2811_at,csdE /// ECs3671
ygdL_b2812_at,ECs3672 /// tcdA
ygdP_b2830_at,ECs3687 /// rppH
ygeA_b2840_at,ECs3697 /// ygeA
ygeD_b2835_at,lplT
ygeF_b2850_at,ygeF
ygeG_b2851_at,ygeG
ygeH_b2852_at,ECs3709 /// ygeH
ygeK_b2855_at,ECs3712
ygeT_b2867_at,ECs3740 /// xdhB
ygeV_b2869_at,ECs3742 /// ygeV
ygeW_b2870_at,ECs3743 /// ygeW
ygeX_b2871_at,ECs3744 /// ygeX
ygeY_b2872_at,ECs3745 /// ygeY
ygfA_b2912_at,ECs3782 /// fau
ygfB_b2909_at,ECs3780 /// ygfB
ygfD_b2918_at,argK /// ECs3788
ygfE_b2910_at,ECs3781 /// zapA
ygfF_b2902_at,ygfF
ygfG_b2919_at,ECs3789 /// scpB
ygfH_b2920_at,ECs3790 /// scpC
ygfI_b2921_at,ygfI
ygfJ_b2877_at,ECs3750 /// mocA
ygfO_b2882_at,ECs3755 /// xanQ
ygfP_b2883_at,ECs3756 /// guaD
ygfQ_b2884_at,ECs3757 /// ghxQ
ygfR_b2885_at,ECs3757 /// ghxQ
ygfS_b2886_at,ECs3758 /// ygfS
ygfT_b2887_at,ECs3759 /// ygfT
ygfU_b2888_at,ECs3760 /// uacT
ygfY_b2897_at,ECs3769 /// sdhE
ygfZ_b2898_at,ygfZ
yggA_b2923_at,argO
yggB_b2924_at,ECs3795 /// mscS
yggC_b2928_at,yggC
yggD_b2929_at,yggD
yggE_b2922_at,ECs3793 /// yggE
yggF_b2930_at,ECs3806 /// yggF
yggG_b2936_at,ECs3811 /// loiP
yggH_b2960_at,trmB /// trmI
yggJ_b2946_at,ECs3822 /// rsmE
yggL_b2959_at,ECs3835 /// yggL
yggM_b2956_at,ECs3832 /// yggM
yggN_b2958_at,ECs3834 /// yggN
yggP_b2932_at,yggP
yggR_b2950_at,ECs3827 /// yggR
yggS_b2951_at,ECs3826 /// yggS
yggT_b2952_at,ECs3828 /// yggT
yggU_b2953_at,ECs3829 /// yggU
yggV_b2954_at,rdgB
yggW_b2955_at,ECs3831 /// yggW
yggX_b2962_at,ECs3838 /// yggX
yghA_b3003_at,ECs3887 /// yghA
yghB_b3009_at,ECs3893 /// yghB
yghD_b2968_at,yghD
yghE_b2969_at,yghE
yghK_b2975_at,glcA
yghQ_b2983_at,yghQ
yghR_b2984_at,yghR
yghS_b2985_at,yghS
yghT_b2986_at,yghT
ygiA_b3036_at,ECs3924
ygiB_b3037_at,ECs3925 /// ygiB
ygiC_b3038_at,ECs3926 /// ygiC
ygiD_b3039_at,ygiD
ygiE_b3040_at,ECs3928 /// zupT
ygiF_b3054_at,ECs3937 /// ygiF
ygiG_b3058_at,folB /// folB
ygiH_b3059_at,ECs3942 /// plsY
ygiL_b3043_at,ygiL
ygiM_b3055_at,ECs3938 /// ygiM
ygiN_b3029_at,ECs3911 /// ygiN
ygiP_b3060_at,ECs3943 /// ttdR
ygiR_b3016_at,ECs3900 /// ygiQ
ygiW_b3024_at,ECs3906 /// ygiW
ygiX_b3025_at,ECs3907 /// qseB
ygiY_b3026_at,qseC
ygjD_b3064_at,ECs3947 /// tsaD
ygjE_b3063_at,ECs3946 /// ttdT
ygjF_b3068_at,mug
ygjG_b3073_at,ECs3955 /// patA
ygjH_b3074_at,ECs3956 /// ygjH
ygjI_b3078_at,ECs3960 /// ygjI
ygjJ_b3079_at,ygjJ
ygjK_b3080_at,ECs3962 /// ygjK
ygjL_b3081_at,ECs3963 /// fadH
ygjM_b3082_at,ECs3964 /// higA
ygjN_b3083_at,ECs3965 /// higB
ygjO_b3084_at,ECs3966 /// rlmG
ygjP_b3085_at,ECs3967 /// ygjP
ygjQ_b3086_at,ygjQ
ygjR_b3087_at,ygjR
ygjT_b3088_at,alx /// ECs3970
ygjU_b3089_at,ECs3971 /// sstT
ygjV_b3090_at,ECs3972 /// ygjV
yhaB_b3120_at,ECs4000 /// yhaB
yhaC_b3121_at,yhaC
yhaD_b3124_at,ECs4002 /// garK
yhaE_b3125_at,garR
yhaF_b3126_at,ECs4004 /// garL
yhaG_b3128_at,garD
yhaH_b3103_at,ECs3985 /// yhaH
yhaI_b3104_at,ECs3986 /// yhaI
yhaJ_b3105_at,ECs3987 /// yhaJ
yhaK_b3106_at,ECs3988 /// yhaK
yhaL_b3107_at,ECs3989 /// yhaL
yhaM_b3108_at,ECs3990 /// yhaM
yhaN_b3109_at,yhaM
yhaO_b3110_at,ECs3991 /// yhaO
yhaP_b3111_at,ECs3992 /// tdcG
yhaQ_b3112_at,ECs3992 /// tdcG
yhaR_b3113_at,tdcF
yhaU_b3127_at,ECs4005 /// garP
yhaV_b3130_at,ECs4008 /// yhaV
yhbC_b3170_at,ECs4051 /// rimP
yhbE_b3184_at,ECs4063 /// yhbE
yhbG_b3201_at,ECs4080 /// lptB
yhbH_b3203_at,ECs4082 /// hpf
yhbJ_b3205_at,ECs4084 /// yhbJ
yhbL_b3209_at,ECs4088 /// elbB
yhbM_b3163_at,ECs4044 /// nlpI
yhbN_b3200_at,ECs4079 /// lptA
yhbO_b3153_at,yhbO
yhbP_b3154_at,ECs4035 /// yhbP
yhbQ_b3155_at,ECs4036 /// yhbQ
yhbS_b3156_at,ECs4037 /// yhbS
yhbT_b3157_at,ECs4038 /// yhbT
yhbU_b3158_at,ECs4039 /// yhbU
yhbV_b3159_at,ECs4040 /// yhbV
yhbW_b3160_at,yhbW
yhbX_b3173_at,ECs4053 /// yhbX
yhbY_b3180_at,ECs4059 /// yhbY
yhbZ_b3183_at,obgE /// obgE
yhcA_b3215_at,yhcA
yhcB_b3233_at,ECs4106 /// yhcB
yhcC_b3211_at,ECs4090 /// yhcC
yhcD_b3216_at,yhcD
yhcE_b3217_f_at,yhcE
yhcF_b3219_at,yhcF
yhcG_b3220_at,ECs4093 /// yhcG
yhcH_b3221_at,yhcH
yhcI_b3222_at,nanK
yhcJ_b3223_at,ECs4096 /// nanE
yhcK_b3226_at,nanR
yhcL_b3227_at,dcuD /// ECs4100
yhcM_b3232_at,ECs4105 /// zapE
yhcN_b3238_at,ECs4111 /// yhcN
yhcO_b3239_at,ECs4112 /// yhcO
yhcP_b3240_at,aaeB /// ECs4113
yhcQ_b3241_at,aaeA /// ECs4114
yhcR_b3242_at,aaeX /// ECs4115
yhcS_b3243_at,aaeR /// ECs4116
yhdA_b3252_at,csrD /// ECs4124
yhdE_b3248_at,maf /// yhdE
yhdG_b3260_at,dusB /// ECs4132
yhdH_b3253_at,acuI /// ECs4125
yhdJ_b3262_at,ECs4134 /// yhdJ
yhdM_b3292_at,zntR /// zntR
yhdN_b3293_at,ECs4158 /// yhdN
yhdP_b3245_at,ECs4118 /// yhdP
yhdR_b3246_at,ECs4118 /// yhdP
yhdT_b3257_at,ECs4129 /// yhdT
yhdU_b3263_at,ECs4135 /// yhdU
yhdV_b3267_at,ECs4140 /// yhdV
yhdW_b3268_at,yhdW
yhdX_b3269_at,ECs4142 /// yhdX
yhdY_b3270_at,ECs4143 /// yhdY
yhdZ_b3271_at,yhdZ
yheA_b3337_at,bfd
yheB_b3338_at,chiA
yheD_b3323_at,gspA
yheE_b3324_at,gspC
yheF_b3325_at,gspD
yheG_b3326_at,gspE
yheH_b3330_at,gspI
yheI_b3331_at,gspJ
yheJ_b3332_at,gspK
yheK_b3333_at,gspL
yheL_b3343_at,ECs4194 /// tusB
yheM_b3344_at,tusC
yheN_b3345_at,tusD
yheO_b3346_at,ECs4197 /// yheO
yheR_b3351_at,ECs4202 /// kefG
yheS_b3352_at,ECs4203 /// yheS
yheT_b3353_at,ECs4204 /// yheT
yheU_b3354_at,ECs4205 /// yheU
yhfA_b3356_at,ECs4207 /// yhfA
yhfC_b3364_at,ECs4215 /// tsgA
yhfG_b3362_at,ECs4213 /// yhfG
yhfK_b3358_at,ECs4209 /// yhfK
yhfL_b3369_at,ECs4220 /// yhfL
yhfM_b3370_at,frlA /// frlA
yhfN_b3371_at,frlB
yhfO_b3372_at,frlC
yhfP_b3373_at,ECs4223 /// frlC
yhfQ_b3374_at,frlD
yhfR_b3375_at,ECs4225 /// frlR
yhfS_b3376_at,yhfS
yhfT_b3377_at,yhfT
yhfU_b3378_at,yhfU
yhfV_b3379_at,php
yhfW_b3380_at,yhfW
yhfX_b3381_at,yhfX
yhfY_b3382_at,yhfY
yhfZ_b3383_at,yhfZ
yhgA_b3411_at,ECs4253 /// yhgA
yhgE_b3402_at,yhgE
yhgF_b3407_at,ECs4249 /// yhgF
yhgG_b3410_at,ECs4252 /// feoC
yhgH_b3413_at,ECs4254 /// gntX
yhgI_b3414_at,ECs4256 /// nfuA
yhgJ_b3419_at,rtcA
yhgN_b3434_at,ECs4279 /// yhgN
yhhA_b3448_at,yhhA
yhhF_b3465_at,rsmD
yhhG_b3481_at,nikR
yhhH_b3483_at,yhhH
yhhI_b3484_s_at,---
yhhJ_b3485_at,yhhJ
yhhK_b3459_at,panM
yhhL_b3466_at,ECs4315 /// yhhL
yhhM_b3467_at,ECs4316 /// yhhM
yhhN_b3468_at,yhhN
yhhP_b3470_at,tusA
yhhQ_b3471_at,ECs4320 /// yhhQ
yhhS_b3473_at,ECs4322 /// yhhS
yhhT_b3474_at,ECs4323 /// yhhT
yhhU_b3475_at,acpT /// ECs4342
yhhW_b3439_at,yhhW
yhhX_b3440_at,ECs4289 /// yhhX
yhhY_b3441_at,yhhY
yhhZ_b3442_at,yhhZ
yhiD_b3508_at,ECs4388 /// yhiD
yhiE_b3512_at,ECs4392 /// gadE
yhiF_b3507_at,dctR /// ECs4378
yhiH_b3486_at,ECs4359 /// rbbA
yhiI_b3487_at,ECs4360 /// yhiI
yhiJ_b3488_at,yhiJ
yhiK_b3489_at,---
yhiL_b3490_at,yhiL
yhiM_b3491_at,yhiM
yhiN_b3492_at,ECs4364 /// yhiN
yhiO_b3494_at,ECs4366 /// uspB
yhiP_b3496_at,dtpB /// ECs4368
yhiQ_b3497_at,rsmJ
yhiR_b3499_at,rlmJ
yhiS_b3504_at,yhiS
yhiU_b3513_at,ECs4393 /// mdtE
yhiV_b3514_at,ECs4394 /// mdtF
yhiW_b3515_at,ECs4395 /// gadW
yhiX_b3516_at,ECs4396 /// gadX
yhjA_b3518_at,ECs4398 /// yhjA
yhjB_b3520_at,ECs4400 /// yhjB
yhjC_b3521_at,ECs4401 /// yhjC
yhjD_b3522_at,ECs4402 /// yhjD
yhjE_b3523_at,ECs4403 /// yhjE
yhjG_b3524_at,yhjG
yhjH_b3525_at,ECs4405 /// yhjH
yhjJ_b3527_at,yhjJ
yhjK_b3529_at,ECs4409 /// yhjK
yhjL_b3530_at,bcsC /// ECs4410
yhjM_b3531_at,bcsZ /// ECs4411
yhjN_b3532_at,bcsB /// ECs4412
yhjO_b3533_at,bcsA /// bcsA
yhjQ_b3534_at,bcsQ /// ECs4414
yhjR_b3535_at,ECs4415 /// yhjR
yhjS_b3536_at,bcsE /// ECs4416
yhjT_b3537_at,bcsF /// ECs4417
yhjU_b3538_at,bcsG /// ECs4418
yhjV_b3539_at,ECs4419 /// yhjV
yhjW_b3546_at,ECs4425 /// eptB
yhjX_b3547_at,yhjX
yhjY_b3548_at,ECs4433 /// yhjY
yi21_1_b0360_s_at,---
yi21_5_b3044_s_at,---
yi21_6_b4272_s_at,---
yi22_1_b0361_s_at,---
yi22_2_b1402_s_at,ECs1564 /// insD1 /// yaiX
yi22_4_b2860_s_at,---
yi41_b4278_at,insG
yi5A_b3557_at,insJ
yi81_1_b0016_s_at,insL1
yi82_1_b0017_s_at,---
yi91a_b0255_at,---
yi91b_b4283_at,---
yiaA_b3562_at,ECs4445 /// yiaA
yiaB_b3563_at,yiaB
yiaC_b3550_at,yiaC
yiaD_b3552_at,yiaD
yiaE_b3553_at,ECs4438 /// ghrB
yiaF_b3554_at,ECs4439 /// yiaF
yiaG_b3555_at,ECs4440 /// yiaG
yiaH_b3561_at,ECs4444 /// wecH
yiaI_b3573_at,ECs4456 /// ysaA
yiaJ_b3574_at,yiaJ
yiaK_b3575_at,yiaK
yiaL_b3576_at,yiaL
yiaM_b3577_at,yiaM
yiaN_b3578_at,yiaN
yiaO_b3579_at,yiaO
yiaT_b3584_at,ECs4460 /// yiaT
yiaU_b3585_at,ECs4461 /// yiaU
yiaV_b3586_at,yiaV
yiaW_b3587_at,ECs4463 /// yiaW
yiaY_b3589_at,ECs4466 /// yiaY
yibA_b3594_at,yibA
yibD_b3615_at,ECs4493 /// waaH
yibF_b3592_at,ECs4469 /// yibF
yibG_b3596_at,ECs4471 /// yibG
yibH_b3597_at,ECs4473 /// yibH
yibI_b3598_at,ECs4474 /// yibI
yibJ_b3595_at,ECs4470 /// rhsJ
yibK_b3606_at,trmL
yibL_b3602_at,yibL
yibN_b3611_at,ECs4489 /// yibN
yibO_b3612_at,ECs4490 /// gpmM
yibP_b3613_at,envC
yibQ_b3614_at,ECs4492 /// yibQ
yicC_b3644_at,yicC
yicE_b3654_at,ECs4530 /// xanP
yicF_b3647_at,ligB /// ligB
yicG_b3646_at,ECs4521 /// yicG
yicH_b3655_at,ECs4531 /// yicH
yicI_b3656_at,yicI
yicJ_b3657_at,ECs4533 /// yicJ
yicK_b3659_at,setC
yicL_b3660_at,yicL
yicM_b3662_at,nepI
yicN_b3663_at,ECs4599 /// yicN
yicO_b3664_at,adeQ
yicP_b3665_at,adeD
yidA_b3697_at,ECs4632 /// yidA
yidB_b3698_at,yidB
yidC_b3705_at,ECs4640 /// yidC
yidE_b3685_at,ECs4625 /// yidE
yidF_b3674_at,yidF
yidG_b3675_at,ECs4616 /// yidG
yidH_b3676_at,yidH
yidI_b3677_at,ECs4618 /// yidI
yidJ_b3678_at,yidJ
yidK_b3679_at,ECs4620 /// yidK
yidL_b3680_at,ECs4621 /// yidL
yidP_b3684_at,ECs4624 /// yidP
yidQ_b3688_at,ECs4628 /// yidQ
yidR_b3689_at,ECs4629 /// yidR
yidS_b3690_at,cbrA
yidW_b3695_at,dgoR
yidX_b3696_at,ECs4631 /// yidX
yidY_b3710_at,ECs4647 /// mdtL
yidZ_b3711_at,yidZ
yieC_b3720_at,bglH
yieE_b3712_at,yieE
yieF_b3713_at,chrR /// ECs4650
yieG_b3714_at,adeP
yieH_b3715_at,yieH
yieI_b3716_at,cbrB
yieJ_b3717_at,cbrC
yieK_b3718_at,yieK
yieL_b3719_at,yieL
yieM_b3745_at,viaA /// yieM
yieN_b3746_at,ravA
yieO_b3754_at,ECs4696 /// hsrA
yieP_b3755_at,ECs4697 /// yieP
yifA_b3762_at,ECs4698 /// hdfR
yifB_b3765_at,yifB
yifE_b3764_at,ECs4699 /// yifE
yifK_b3795_at,ECs4729 /// yifK
yifN_b3777_at,ECs4710 /// yifN
yigA_b3810_at,yigA
yigB_b3812_at,yigB
yigC_b3843_at,ECs4771 /// ubiD
yigE_b3815_at,ECs4745 /// yigE
yigF_b3817_at,yigF
yigG_b3818_at,yigG
yigI_b3820_at,ECs4750 /// yigI
yigJ_b3823_at,ECs4753 /// rhtC
yigK_b3824_at,rhtB /// rhtB
yigL_b3826_at,ECs4756 /// yigL
yigM_b3827_at,ECs4757 /// yigM
yigN_b3832_at,ECs4762 /// rmuC
yigP_b3834_at,ECs4764 /// ubiJ
yigR_b3835_at,ubiB /// ubiB
yigU_b3839_at,ECs4768 /// tatC
yigW_1_b3840_at,ECs4769 /// tatD
yigW_2_b3841_at,ECs4769 /// tatD
yigZ_b3848_at,ECs4776 /// yigZ
yihA_b3865_at,yihA
yihD_b3858_at,ECs4781 /// yihD
yihE_b3859_at,ECs4782 /// srkA
yihF_b3861_at,ECs4784 /// yihF
yihG_b3862_at,ECs4785 /// yihG
yihI_b3866_at,ECs4788 /// yihI
yihK_b3871_at,ECs4793 /// typA
yihL_b3872_at,ECs4794 /// yihL
yihM_b3873_at,yihM
yihN_b3874_at,ECs4796 /// yihN
yihO_b3876_at,yihO
yihP_b3877_at,yihP
yihQ_b3878_at,yihQ
yihR_b3879_at,yihR
yihS_b3880_at,yihS
yihT_b3881_at,ECs4804 /// yihT
yihU_b3882_at,ECs4805 /// yihU
yihV_b3883_at,yihV
yihW_b3884_at,ECs4807 /// yihW
yihX_b3885_at,ECs4808 /// yihX
yihZ_b3887_at,dtd /// ECs4810
yiiD_b3888_at,ECs4811 /// yiiD
